#! FIELDS tica0 tica1 file.free
#! SET sample_size 48016
#! SET effective_sample_size 15771.9
#! SET min_tica0 -0.928672
#! SET max_tica0 3.9021
#! SET nbins_tica0 251
#! SET periodic_tica0 false
#! SET min_tica1 -1.0434
#! SET max_tica1 1.78967
#! SET nbins_tica1 251
#! SET periodic_tica1 false
   -0.928672    -1.043405     89.201914
   -0.928672    -1.032073     87.166536
   -0.928672    -1.020740     85.167368
   -0.928672    -1.009408     83.204352
   -0.928672    -0.998076     81.277385
   -0.928672    -0.986744     79.386306
   -0.928672    -0.975411     77.530885
   -0.928672    -0.964079     75.710815
   -0.928672    -0.952747     73.925696
   -0.928672    -0.941414     72.175025
   -0.928672    -0.930082     70.458178
   -0.928672    -0.918750     68.774399
   -0.928672    -0.907417     67.122785
   -0.928672    -0.896085     65.502273
   -0.928672    -0.884753     63.911628
   -0.928672    -0.873421     62.349443
   -0.928672    -0.862088     60.814134
   -0.928672    -0.850756     59.303953
   -0.928672    -0.839424     57.817012
   -0.928672    -0.828091     56.351321
   -0.928672    -0.816759     54.904839
   -0.928672    -0.805427     53.475545
   -0.928672    -0.794095     52.061522
   -0.928672    -0.782762     50.661042
   -0.928672    -0.771430     49.272657
   -0.928672    -0.760098     47.895275
   -0.928672    -0.748765     46.528215
   -0.928672    -0.737433     45.171234
   -0.928672    -0.726101     43.824519
   -0.928672    -0.714769     42.488652
   -0.928672    -0.703436     41.164546
   -0.928672    -0.692104     39.853366
   -0.928672    -0.680772     38.556442
   -0.928672    -0.669439     37.275191
   -0.928672    -0.658107     36.011042
   -0.928672    -0.646775     34.765377
   -0.928672    -0.635442     33.539490
   -0.928672    -0.624110     32.334562
   -0.928672    -0.612778     31.151641
   -0.928672    -0.601446     29.991642
   -0.928672    -0.590113     28.855349
   -0.928672    -0.578781     27.743421
   -0.928672    -0.567449     26.656406
   -0.928672    -0.556116     25.594751
   -0.928672    -0.544784     24.558816
   -0.928672    -0.533452     23.548886
   -0.928672    -0.522120     22.565182
   -0.928672    -0.510787     21.607872
   -0.928672    -0.499455     20.677081
   -0.928672    -0.488123     19.772896
   -0.928672    -0.476790     18.895376
   -0.928672    -0.465458     18.044557
   -0.928672    -0.454126     17.220459
   -0.928672    -0.442794     16.423087
   -0.928672    -0.431461     15.652437
   -0.928672    -0.420129     14.908502
   -0.928672    -0.408797     14.191269
   -0.928672    -0.397464     13.500728
   -0.928672    -0.386132     12.836866
   -0.928672    -0.374800     12.199678
   -0.928672    -0.363467     11.589161
   -0.928672    -0.352135     11.005316
   -0.928672    -0.340803     10.448152
   -0.928672    -0.329471      9.917683
   -0.928672    -0.318138      9.413928
   -0.928672    -0.306806      8.936911
   -0.928672    -0.295474      8.486660
   -0.928672    -0.284141      8.063207
   -0.928672    -0.272809      7.666585
   -0.928672    -0.261477      7.296828
   -0.928672    -0.250145      6.953967
   -0.928672    -0.238812      6.638031
   -0.928672    -0.227480      6.349043
   -0.928672    -0.216148      6.087017
   -0.928672    -0.204815      5.851959
   -0.928672    -0.193483      5.643860
   -0.928672    -0.182151      5.462698
   -0.928672    -0.170819      5.308430
   -0.928672    -0.159486      5.180995
   -0.928672    -0.148154      5.080309
   -0.928672    -0.136822      5.006262
   -0.928672    -0.125489      4.958716
   -0.928672    -0.114157      4.937504
   -0.928672    -0.102825      4.942428
   -0.928672    -0.091492      4.973256
   -0.928672    -0.080160      5.029722
   -0.928672    -0.068828      5.111528
   -0.928672    -0.057496      5.218340
   -0.928672    -0.046163      5.349788
   -0.928672    -0.034831      5.505473
   -0.928672    -0.023499      5.684959
   -0.928672    -0.012166      5.887784
   -0.928672    -0.000834      6.113454
   -0.928672     0.010498      6.361452
   -0.928672     0.021830      6.631235
   -0.928672     0.033163      6.922237
   -0.928672     0.044495      7.233872
   -0.928672     0.055827      7.565536
   -0.928672     0.067160      7.916605
   -0.928672     0.078492      8.286438
   -0.928672     0.089824      8.674374
   -0.928672     0.101156      9.079734
   -0.928672     0.112489      9.501819
   -0.928672     0.123821      9.939909
   -0.928672     0.135153     10.393260
   -0.928672     0.146486     10.861106
   -0.928672     0.157818     11.342656
   -0.928672     0.169150     11.837095
   -0.928672     0.180483     12.343582
   -0.928672     0.191815     12.861253
   -0.928672     0.203147     13.389216
   -0.928672     0.214479     13.926555
   -0.928672     0.225812     14.472329
   -0.928672     0.237144     15.025563
   -0.928672     0.248476     15.585249
   -0.928672     0.259809     16.150340
   -0.928672     0.271141     16.719740
   -0.928672     0.282473     17.292295
   -0.928672     0.293805     17.866787
   -0.928672     0.305138     18.441928
   -0.928672     0.316470     19.016349
   -0.928672     0.327802     19.588608
   -0.928672     0.339135     20.157191
   -0.928672     0.350467     20.720527
   -0.928672     0.361799     21.277010
   -0.928672     0.373131     21.825026
   -0.928672     0.384464     22.362985
   -0.928672     0.395796     22.889359
   -0.928672     0.407128     23.402710
   -0.928672     0.418461     23.901718
   -0.928672     0.429793     24.385188
   -0.928672     0.441125     24.852052
   -0.928672     0.452458     25.301340
   -0.928672     0.463790     25.732148
   -0.928672     0.475122     26.143574
   -0.928672     0.486454     26.534655
   -0.928672     0.497787     26.904285
   -0.928672     0.509119     27.251141
   -0.928672     0.520451     27.573615
   -0.928672     0.531784     27.869776
   -0.928672     0.543116     28.137372
   -0.928672     0.554448     28.373900
   -0.928672     0.565780     28.576762
   -0.928672     0.577113     28.743505
   -0.928672     0.588445     28.872135
   -0.928672     0.599777     28.961453
   -0.928672     0.611110     29.011360
   -0.928672     0.622442     29.023028
   -0.928672     0.633774     28.998909
   -0.928672     0.645107     28.942565
   -0.928672     0.656439     28.858358
   -0.928672     0.667771     28.751064
   -0.928672     0.679103     28.625507
   -0.928672     0.690436     28.486251
   -0.928672     0.701768     28.337383
   -0.928672     0.713100     28.182403
   -0.928672     0.724433     28.024185
   -0.928672     0.735765     27.865005
   -0.928672     0.747097     27.706609
   -0.928672     0.758429     27.550295
   -0.928672     0.769762     27.397012
   -0.928672     0.781094     27.247454
   -0.928672     0.792426     27.102143
   -0.928672     0.803759     26.961506
   -0.928672     0.815091     26.825939
   -0.928672     0.826423     26.695850
   -0.928672     0.837755     26.571699
   -0.928672     0.849088     26.454012
   -0.928672     0.860420     26.343391
   -0.928672     0.871752     26.240510
   -0.928672     0.883085     26.146097
   -0.928672     0.894417     26.060920
   -0.928672     0.905749     25.985757
   -0.928672     0.917082     25.921373
   -0.928672     0.928414     25.868486
   -0.928672     0.939746     25.827748
   -0.928672     0.951078     25.799714
   -0.928672     0.962411     25.784824
   -0.928672     0.973743     25.783391
   -0.928672     0.985075     25.795586
   -0.928672     0.996408     25.821436
   -0.928672     1.007740     25.860828
   -0.928672     1.019072     25.913514
   -0.928672     1.030404     25.979135
   -0.928672     1.041737     26.057238
   -0.928672     1.053069     26.147308
   -0.928672     1.064401     26.248801
