#! FIELDS tica0 file.free
#! SET sample_size 9600
#! SET effective_sample_size 3918.32
#! SET min_tica0 -0.928672
#! SET max_tica0 3.9021
#! SET nbins_tica0 251
#! SET periodic_tica0 false
   -0.928672      5.200555
   -0.909349      4.842479
   -0.890026      4.498298
   -0.870703      4.167899
   -0.851380      3.851172
   -0.832057      3.548005
   -0.812734      3.258288
   -0.793410      2.981907
   -0.774087      2.718750
   -0.754764      2.468703
   -0.735441      2.231650
   -0.716118      2.007476
   -0.696795      1.796060
   -0.677472      1.597282
   -0.658149      1.411015
   -0.638826      1.237130
   -0.619503      1.075493
   -0.600180      0.925964
   -0.580857      0.788393
   -0.561534      0.662626
   -0.542211      0.548497
   -0.522887      0.445829
   -0.503564      0.354434
   -0.484241      0.274108
   -0.464918      0.204634
   -0.445595      0.145777
   -0.426272      0.097285
   -0.406949      0.058884
   -0.387626      0.030281
   -0.368303      0.011161
   -0.348980      0.001188
   -0.329657      0.000000
   -0.310334      0.007216
   -0.291011      0.022433
   -0.271688      0.045227
   -0.252364      0.075156
   -0.233041      0.111766
   -0.213718      0.154590
   -0.194395      0.203158
   -0.175072      0.256997
   -0.155749      0.315642
   -0.136426      0.378644
   -0.117103      0.445569
   -0.097780      0.516014
   -0.078457      0.589611
   -0.059134      0.666031
   -0.039811      0.744992
   -0.020488      0.826259
   -0.001165      0.909652
    0.018159      0.995043
    0.037482      1.082353
    0.056805      1.171554
    0.076128      1.262663
    0.095451      1.355732
    0.114774      1.450849
    0.134097      1.548127
    0.153420      1.647694
    0.172743      1.749694
    0.192066      1.854274
    0.211389      1.961580
    0.230712      2.071753
    0.250035      2.184928
    0.269358      2.301227
    0.288682      2.420763
    0.308005      2.543635
    0.327328      2.669933
    0.346651      2.799738
    0.365974      2.933125
    0.385297      3.070166
    0.404620      3.210932
    0.423943      3.355495
    0.443266      3.503935
    0.462589      3.656337
    0.481912      3.812796
    0.501235      3.973417
    0.520558      4.138314
    0.539881      4.307612
    0.559205      4.481441
    0.578528      4.659938
    0.597851      4.843243
    0.617174      5.031489
    0.636497      5.224807
    0.655820      5.423310
    0.675143      5.627095
    0.694466      5.836228
    0.713789      6.050743
    0.733112      6.270624
    0.752435      6.495798
    0.771758      6.726123
    0.791081      6.961366
    0.810404      7.201189
    0.829728      7.445123
    0.849051      7.692539
    0.868374      7.942618
    0.887697      8.194312
    0.907020      8.446298
    0.926343      8.696938
    0.945666      8.944227
    0.964989      9.185761
    0.984312      9.418710
    1.003635      9.639827
    1.022958      9.845501
    1.042281     10.031870
    1.061604     10.195005
    1.080927     10.331169
    1.100251     10.437123
    1.119574     10.510440
    1.138897     10.549772
    1.158220     10.555011
    1.177543     10.527302
    1.196866     10.468911
    1.216189     10.382972
    1.235512     10.273180
    1.254835     10.143477
    1.274158      9.997789
    1.293481      9.839821
    1.312804      9.672936
    1.332127      9.500091
    1.351450      9.323827
    1.370774      9.146282
    1.390097      8.969232
    1.409420      8.794134
    1.428743      8.622173
    1.448066      8.454307
    1.467389      8.291303
    1.486712      8.133774
    1.506035      7.982204
    1.525358      7.836974
    1.544681      7.698378
    1.564004      7.566643
    1.583327      7.441934
    1.602650      7.324370
    1.621974      7.214029
    1.641297      7.110958
    1.660620      7.015172
    1.679943      6.926664
    1.699266      6.845407
    1.718589      6.771354
    1.737912      6.704446
    1.757235      6.644614
    1.776558      6.591774
    1.795881      6.545840
    1.815204      6.506717
    1.834527      6.474307
    1.853850      6.448509
    1.873173      6.429224
    1.892497      6.416350
    1.911820      6.409791
    1.931143      6.409451
    1.950466      6.415238
    1.969789      6.427068
    1.989112      6.444858
    2.008435      6.468535
    2.027758      6.498028
    2.047081      6.533274
    2.066404      6.574216
    2.085727      6.620802
    2.105050      6.672984
    2.124373      6.730720
    2.143696      6.793971
    2.163020      6.862700
    2.182343      6.936875
    2.201666      7.016462
    2.220989      7.101430
    2.240312      7.191748
    2.259635      7.287384
    2.278958      7.388305
    2.298281      7.494476
    2.317604      7.605861
    2.336927      7.722424
    2.356250      7.844123
    2.375573      7.970921
    2.394896      8.102773
    2.414219      8.239639
    2.433543      8.381476
    2.452866      8.528244
    2.472189      8.679900
    2.491512      8.836409
    2.510835      8.997734
    2.530158      9.163842
    2.549481      9.334704
    2.568804      9.510294
    2.588127      9.690590
    2.607450      9.875571
    2.626773     10.065222
    2.646096     10.259526
    2.665419     10.458468
    2.684742     10.662031
    2.704066     10.870197
    2.723389     11.082944
    2.742712     11.300241
    2.762035     11.522052
    2.781358     11.748332
    2.800681     11.979022
    2.820004     12.214054
    2.839327     12.453345
    2.858650     12.696798
    2.877973     12.944302
    2.897296     13.195733
    2.916619     13.450953
    2.935942     13.709814
    2.955265     13.972159
    2.974589     14.237823
    2.993912     14.506640
    3.013235     14.778443
    3.032558     15.053072
    3.051881     15.330376
    3.071204     15.610216
    3.090527     15.892475
    3.109850     16.177058
    3.129173     16.463898
    3.148496     16.752957
    3.167819     17.044234
    3.187142     17.337761
    3.206465     17.633608
    3.225788     17.931883
    3.245112     18.232728
    3.264435     18.536320
    3.283758     18.842867
    3.303081     19.152605
    3.322404     19.465794
    3.341727     19.782711
    3.361050     20.103651
    3.380373     20.428914
    3.399696     20.758809
    3.419019     21.093642
    3.438342     21.433717
    3.457665     21.779330
    3.476988     22.130765
    3.496311     22.488294
    3.515635     22.852173
    3.534958     23.222643
    3.554281     23.599922
    3.573604     23.984215
    3.592927     24.375706
    3.612250     24.774558
    3.631573     25.180921
    3.650896     25.594925
    3.670219     26.016683
    3.689542     26.446294
    3.708865     26.883844
    3.728188     27.329405
    3.747511     27.783039
    3.766834     28.244799
    3.786158     28.714729
    3.805481     29.192866
    3.824804     29.679246
    3.844127     30.173898
    3.863450     30.676852
    3.882773     31.188140
    3.902096     31.707795
