#! FIELDS phi file.free
#! SET sample_size 250002
#! SET effective_sample_size 41387.1
#! SET min_phi -3.14159
#! SET max_phi 3.14159
#! SET nbins_phi 250
#! SET periodic_phi true
   -3.141593     10.781577
   -3.116359     10.298445
   -3.091125      9.789389
   -3.065892      9.263242
   -3.040658      8.730268
   -3.015424      8.200910
   -2.990191      7.684774
   -2.964957      7.189963
   -2.939723      6.722762
   -2.914490      6.287585
   -2.889256      5.887117
   -2.864022      5.522576
   -2.838789      5.194061
   -2.813555      4.900933
   -2.788321      4.642179
   -2.763088      4.416702
   -2.737854      4.223476
   -2.712620      4.061568
   -2.687386      3.930032
   -2.662153      3.827733
   -2.636919      3.753189
   -2.611685      3.704459
   -2.586452      3.679100
   -2.561218      3.674181
   -2.535984      3.686336
   -2.510751      3.711818
   -2.485517      3.746588
   -2.460283      3.786428
   -2.435050      3.827092
   -2.409816      3.864480
   -2.384582      3.894799
   -2.359349      3.914714
   -2.334115      3.921499
   -2.308881      3.913224
   -2.283648      3.888978
   -2.258414      3.849049
   -2.233180      3.794968
   -2.207947      3.729336
   -2.182713      3.655416
   -2.157479      3.576624
   -2.132246      3.496020
   -2.107012      3.415957
   -2.081778      3.337914
   -2.056545      3.262518
   -2.031311      3.189696
   -2.006077      3.118903
   -1.980844      3.049367
   -1.955610      2.980314
   -1.930376      2.911155
   -1.905143      2.841608
   -1.879909      2.771735
   -1.854675      2.701916
   -1.829442      2.632734
   -1.804208      2.564839
   -1.778974      2.498814
   -1.753740      2.435083
   -1.728507      2.373864
   -1.703273      2.315166
   -1.678039      2.258782
   -1.652806      2.204254
   -1.627572      2.150803
   -1.602338      2.097238
   -1.577105      2.041904
   -1.551871      1.982724
   -1.526637      1.917356
   -1.501404      1.843458
   -1.476170      1.758989
   -1.450936      1.662461
   -1.425703      1.553069
   -1.400469      1.430716
   -1.375235      1.295994
   -1.350002      1.150213
   -1.324768      0.995520
   -1.299534      0.835072
   -1.274301      0.673140
   -1.249067      0.515067
   -1.223833      0.367008
   -1.198600      0.235546
   -1.173366      0.127256
   -1.148132      0.048334
   -1.122899      0.004334
   -1.097665      0.000000
   -1.072431      0.039170
   -1.047198      0.124689
   -1.021964      0.258314
   -0.996730      0.440585
   -0.971497      0.670681
   -0.946263      0.946268
   -0.921029      1.263375
   -0.895795      1.616346
   -0.870562      1.997920
   -0.845328      2.399496
   -0.820094      2.811643
   -0.794861      3.224841
   -0.769627      3.630423
   -0.744393      4.021529
   -0.719160      4.393902
   -0.693926      4.746338
   -0.668692      5.080684
   -0.643459      5.401444
   -0.618225      5.715103
   -0.592991      6.029322
   -0.567758      6.352151
   -0.542524      6.691342
   -0.517290      7.053797
   -0.492057      7.445161
   -0.466823      7.869548
   -0.441589      8.329385
   -0.416356      8.825356
   -0.391122      9.356448
   -0.365888      9.920086
   -0.340655     10.512342
   -0.315421     11.128164
   -0.290187     11.761583
   -0.264954     12.405826
   -0.239720     13.053346
   -0.214486     13.695816
   -0.189253     14.324228
   -0.164019     14.929232
   -0.138785     15.501752
   -0.113552     16.033722
   -0.088318     16.518638
   -0.063084     16.951638
   -0.037851     17.329025
   -0.012617     17.647506
    0.012617     17.903571
    0.037851     18.093389
    0.063084     18.213350
    0.088318     18.261061
    0.113552     18.236424
    0.138785     18.142348
    0.164019     17.984801
    0.189253     17.772153
    0.214486     17.514018
    0.239720     17.219948
    0.264954     16.898321
    0.290187     16.555603
    0.315421     16.196026
    0.340655     15.821638
    0.365888     15.432650
    0.391122     15.028081
    0.416356     14.606636
    0.441589     14.167718
    0.466823     13.712317
    0.492057     13.243498
    0.517290     12.766293
    0.542524     12.287052
    0.567758     11.812534
    0.592991     11.349056
    0.618225     10.901947
    0.643459     10.475351
    0.668692     10.072320
    0.693926      9.695069
    0.719160      9.345275
    0.744393      9.024334
    0.769627      8.733544
    0.794861      8.474180
    0.820094      8.247478
    0.845328      8.054537
    0.870562      7.896142
    0.895795      7.772540
    0.921029      7.683206
    0.946263      7.626643
    0.971497      7.600241
    0.996730      7.600280
    1.021964      7.622071
    1.047198      7.660292
    1.072431      7.709491
    1.097665      7.764708
    1.122899      7.822103
    1.148132      7.879455
    1.173366      7.936383
    1.198600      7.994246
    1.223833      8.055741
    1.249067      8.124352
    1.274301      8.203781
    1.299534      8.297514
    1.324768      8.408586
    1.350002      8.539521
    1.375235      8.692405
    1.400469      8.868995
    1.425703      9.070798
    1.450936      9.299063
    1.476170      9.554705
    1.501404      9.838178
    1.526637     10.149371
    1.551871     10.487555
    1.577105     10.851398
    1.602338     11.239041
    1.627572     11.648178
    1.652806     12.076098
    1.678039     12.519655
    1.703273     12.975180
    1.728507     13.438382
    1.753740     13.904356
    1.778974     14.367809
    1.804208     14.823562
    1.829442     15.267299
    1.854675     15.696394
    1.879909     16.110553
    1.905143     16.512017
    1.930376     16.905225
    1.955610     17.295979
    1.980844     17.690305
    2.006077     18.093198
    2.031311     18.507375
    2.056545     18.932121
    2.081778     19.362298
    2.107012     19.787755
    2.132246     20.193539
    2.157479     20.561454
    2.182713     20.873208
    2.207947     21.114494
    2.233180     21.278276
    2.258414     21.365505
    2.283648     21.383015
    2.308881     21.340106
    2.334115     21.245702
    2.359349     21.106979
    2.384582     20.929239
    2.409816     20.716390
    2.435050     20.471505
    2.460283     20.197273
    2.485517     19.896328
    2.510751     19.571495
    2.535984     19.225948
    2.561218     18.863257
    2.586452     18.487327
    2.611685     18.102286
    2.636919     17.712357
    2.662153     17.321710
    2.687386     16.934284
    2.712620     16.553570
    2.737854     16.182376
    2.763088     15.822651
    2.788321     15.475406
    2.813555     15.140759
    2.838789     14.818059
    2.864022     14.506032
    2.889256     14.202870
    2.914490     13.906209
    2.939723     13.613015
    2.964957     13.319411
    2.990191     13.020535
    3.015424     12.710547
    3.040658     12.382893
    3.065892     12.030905
    3.091125     11.648756
    3.116359     11.232594
    3.141593     10.781577
