#! FIELDS phi psi file.free
#! SET sample_size 250002
#! SET effective_sample_size 41387.1
#! SET min_phi -3.14159
#! SET max_phi 3.14159
#! SET nbins_phi 250
#! SET periodic_phi true
#! SET min_psi -3.14159
#! SET max_psi 3.14159
#! SET nbins_psi 250
#! SET periodic_psi true
   -3.141593    -3.141593     15.689500
   -3.141593    -3.116359     16.059142
   -3.141593    -3.091125     16.452242
   -3.141593    -3.065892     16.866935
   -3.141593    -3.040658     17.301177
   -3.141593    -3.015424     17.752619
   -3.141593    -2.990191     18.218473
   -3.141593    -2.964957     18.695429
   -3.141593    -2.939723     19.179610
   -3.141593    -2.914490     19.666552
   -3.141593    -2.889256     20.151184
   -3.141593    -2.864022     20.627781
   -3.141593    -2.838789     21.089944
   -3.141593    -2.813555     21.530698
   -3.141593    -2.788321     21.942866
   -3.141593    -2.763088     22.319784
   -3.141593    -2.737854     22.656320
   -3.141593    -2.712620     22.949914
   -3.141593    -2.687386     23.201269
   -3.141593    -2.662153     23.414428
   -3.141593    -2.636919     23.596176
   -3.141593    -2.611685     23.755020
   -3.141593    -2.586452     23.900031
   -3.141593    -2.561218     24.039839
   -3.141593    -2.535984     24.181894
   -3.141593    -2.510751     24.332046
   -3.141593    -2.485517     24.494424
   -3.141593    -2.460283     24.671558
   -3.141593    -2.435050     24.864673
   -3.141593    -2.409816     25.074068
   -3.141593    -2.384582     25.299473
   -3.141593    -2.359349     25.540304
   -3.141593    -2.334115     25.795760
   -3.141593    -2.308881     26.064793
   -3.141593    -2.283648     26.345976
   -3.141593    -2.258414     26.637398
   -3.141593    -2.233180     26.936635
   -3.141593    -2.207947     27.240868
   -3.141593    -2.182713     27.547119
   -3.141593    -2.157479     27.852519
   -3.141593    -2.132246     28.154463
   -3.141593    -2.107012     28.450538
   -3.141593    -2.081778     28.738152
   -3.141593    -2.056545     29.013945
   -3.141593    -2.031311     29.273161
   -3.141593    -2.006077     29.509253
   -3.141593    -1.980844     29.714037
   -3.141593    -1.955610     29.878568
   -3.141593    -1.930376     29.994685
   -3.141593    -1.905143     30.056752
   -3.141593    -1.879909     30.062942
   -3.141593    -1.854675     30.015526
   -3.141593    -1.829442     29.920212
   -3.141593    -1.804208     29.784935
   -3.141593    -1.778974     29.618602
   -3.141593    -1.753740     29.430017
   -3.141593    -1.728507     29.226992
   -3.141593    -1.703273     29.015627
   -3.141593    -1.678039     28.799853
   -3.141593    -1.652806     28.581378
   -3.141593    -1.627572     28.360131
   -3.141593    -1.602338     28.135162
   -3.141593    -1.577105     27.905720
   -3.141593    -1.551871     27.672126
   -3.141593    -1.526637     27.436101
   -3.141593    -1.501404     27.200426
   -3.141593    -1.476170     26.968090
   -3.141593    -1.450936     26.741292
   -3.141593    -1.425703     26.520595
   -3.141593    -1.400469     26.304438
   -3.141593    -1.375235     26.089059
   -3.141593    -1.350002     25.868768
   -3.141593    -1.324768     25.636540
   -3.141593    -1.299534     25.384819
   -3.141593    -1.274301     25.106487
   -3.141593    -1.249067     24.795845
   -3.141593    -1.223833     24.449490
   -3.141593    -1.198600     24.066952
   -3.141593    -1.173366     23.650992
   -3.141593    -1.148132     23.207524
   -3.141593    -1.122899     22.745167
   -3.141593    -1.097665     22.274495
   -3.141593    -1.072431     21.807143
   -3.141593    -1.047198     21.354938
   -3.141593    -1.021964     20.929229
   -3.141593    -0.996730     20.540473
   -3.141593    -0.971497     20.198060
   -3.141593    -0.946263     19.910306
   -3.141593    -0.921029     19.684506
   -3.141593    -0.895795     19.526996
   -3.141593    -0.870562     19.443174
   -3.141593    -0.845328     19.437478
   -3.141593    -0.820094     19.513333
   -3.141593    -0.794861     19.673065
